Bandit,Reward,Algorithm
3,4.968675419569163,ThompsonSamplingBandit
3,5.282199505875553,ThompsonSamplingBandit
3,3.7174544823528692,ThompsonSamplingBandit
3,5.066538536058725,ThompsonSamplingBandit
3,4.192816029125078,ThompsonSamplingBandit
3,3.959534222890365,ThompsonSamplingBandit
3,5.460434561615221,ThompsonSamplingBandit
3,3.5730840654229317,ThompsonSamplingBandit
3,5.658836212438267,ThompsonSamplingBandit
3,3.315977470043211,ThompsonSamplingBandit
3,3.871467612694953,ThompsonSamplingBandit
3,3.917334395870242,ThompsonSamplingBandit
3,3.881410837423605,ThompsonSamplingBandit
3,3.715946835752862,ThompsonSamplingBandit
3,4.374476550446519,ThompsonSamplingBandit
3,2.9666164451949197,ThompsonSamplingBandit
3,4.645024994134149,ThompsonSamplingBandit
3,4.154032289041594,ThompsonSamplingBandit
3,3.789632661740127,ThompsonSamplingBandit
3,3.1965981612857166,ThompsonSamplingBandit
3,2.7885538218952153,ThompsonSamplingBandit
3,4.6418985709972205,ThompsonSamplingBandit
3,2.72981474975838,ThompsonSamplingBandit
3,4.737159997528007,ThompsonSamplingBandit
3,3.019721484798492,ThompsonSamplingBandit
3,5.047595527390612,ThompsonSamplingBandit
3,3.5932430572961334,ThompsonSamplingBandit
3,4.951402434648011,ThompsonSamplingBandit
3,3.341700715796646,ThompsonSamplingBandit
3,3.804408185043338,ThompsonSamplingBandit
3,2.7631658403973174,ThompsonSamplingBandit
3,4.250491358717897,ThompsonSamplingBandit
3,3.9581098823554868,ThompsonSamplingBandit
3,4.1943980755759265,ThompsonSamplingBandit
3,1.960710226703501,ThompsonSamplingBandit
3,3.6206746730304666,ThompsonSamplingBandit
3,3.7536803463254684,ThompsonSamplingBandit
3,3.431825257772375,ThompsonSamplingBandit
3,4.222224858659958,ThompsonSamplingBandit
3,2.34725704522934,ThompsonSamplingBandit
3,4.540162157874155,ThompsonSamplingBandit
3,2.660151998145909,ThompsonSamplingBandit
3,3.106842348815621,ThompsonSamplingBandit
3,5.100199667294354,ThompsonSamplingBandit
3,5.6063893458890295,ThompsonSamplingBandit
3,4.312787394214534,ThompsonSamplingBandit
3,4.458498033759368,ThompsonSamplingBandit
3,4.075530197552061,ThompsonSamplingBandit
3,5.188755955591958,ThompsonSamplingBandit
3,3.368110248470511,ThompsonSamplingBandit
3,3.31672061640447,ThompsonSamplingBandit
3,6.548546331405239,ThompsonSamplingBandit
3,4.0714412652733865,ThompsonSamplingBandit
3,4.332690285485393,ThompsonSamplingBandit
3,4.126695231487054,ThompsonSamplingBandit
3,5.2546734953007554,ThompsonSamplingBandit
3,4.442383395299104,ThompsonSamplingBandit
3,4.182938161092906,ThompsonSamplingBandit
3,3.216316438557792,ThompsonSamplingBandit
3,4.037869624149022,ThompsonSamplingBandit
3,5.620602639870488,ThompsonSamplingBandit
3,5.1550890381428545,ThompsonSamplingBandit
3,5.764295626193077,ThompsonSamplingBandit
3,2.4396997562709952,ThompsonSamplingBandit
3,4.43138917611079,ThompsonSamplingBandit
3,4.467268895049733,ThompsonSamplingBandit
3,3.7527807420499046,ThompsonSamplingBandit
3,4.24927851560262,ThompsonSamplingBandit
3,4.817049756181551,ThompsonSamplingBandit
3,2.988360025183489,ThompsonSamplingBandit
3,4.139112386457496,ThompsonSamplingBandit
3,2.130047932093943,ThompsonSamplingBandit
3,3.4167639545475152,ThompsonSamplingBandit
3,3.7111104869781366,ThompsonSamplingBandit
3,3.2092054164781354,ThompsonSamplingBandit
3,3.2981132807942313,ThompsonSamplingBandit
3,2.9190540968517498,ThompsonSamplingBandit
3,5.367275954453307,ThompsonSamplingBandit
3,4.609701386339574,ThompsonSamplingBandit
3,5.0913957671291215,ThompsonSamplingBandit
3,3.320632301106436,ThompsonSamplingBandit
3,2.303132002394351,ThompsonSamplingBandit
3,4.131821761487702,ThompsonSamplingBandit
3,2.208851295543266,ThompsonSamplingBandit
3,2.8799424469436388,ThompsonSamplingBandit
3,3.2759018442747494,ThompsonSamplingBandit
3,4.785970944142428,ThompsonSamplingBandit
3,3.8536093856020286,ThompsonSamplingBandit
3,5.196069642663823,ThompsonSamplingBandit
3,7.063248855194849,ThompsonSamplingBandit
3,5.244568983593885,ThompsonSamplingBandit
3,4.230512246500536,ThompsonSamplingBandit
3,4.6195482943742485,ThompsonSamplingBandit
3,4.296382807692142,ThompsonSamplingBandit
3,3.6836679475488534,ThompsonSamplingBandit
3,5.325866670504563,ThompsonSamplingBandit
3,3.576846921033391,ThompsonSamplingBandit
3,4.143311005306469,ThompsonSamplingBandit
3,5.5291808121002095,ThompsonSamplingBandit
3,2.576441980562363,ThompsonSamplingBandit
3,7.1377809771974015,ThompsonSamplingBandit
3,5.237505438752957,ThompsonSamplingBandit
3,5.6123951401667105,ThompsonSamplingBandit
3,3.270607709154554,ThompsonSamplingBandit
3,3.5566633977626907,ThompsonSamplingBandit
3,5.407083099804398,ThompsonSamplingBandit
3,4.371104640784576,ThompsonSamplingBandit
3,4.0680461018469956,ThompsonSamplingBandit
3,2.4472618158991826,ThompsonSamplingBandit
3,3.852464410094998,ThompsonSamplingBandit
3,4.70327149021699,ThompsonSamplingBandit
3,3.3496751836209078,ThompsonSamplingBandit
3,4.135033236621361,ThompsonSamplingBandit
3,3.9787963061554015,ThompsonSamplingBandit
3,3.0792088752194764,ThompsonSamplingBandit
3,3.8063010269901083,ThompsonSamplingBandit
3,2.419897550388261,ThompsonSamplingBandit
3,4.930917847462228,ThompsonSamplingBandit
3,4.567021692585269,ThompsonSamplingBandit
3,2.9743719145165612,ThompsonSamplingBandit
3,2.408203587943349,ThompsonSamplingBandit
3,5.002861490237987,ThompsonSamplingBandit
3,3.026829454541076,ThompsonSamplingBandit
3,3.520637000635968,ThompsonSamplingBandit
3,5.059755142819636,ThompsonSamplingBandit
3,3.7038072960239177,ThompsonSamplingBandit
3,3.631752369309857,ThompsonSamplingBandit
3,2.0876305288654886,ThompsonSamplingBandit
3,5.517403241684673,ThompsonSamplingBandit
3,3.3052356963817298,ThompsonSamplingBandit
3,5.063240381047863,ThompsonSamplingBandit
3,3.923063311447454,ThompsonSamplingBandit
3,4.56976698412223,ThompsonSamplingBandit
3,4.392462085199085,ThompsonSamplingBandit
3,2.475385052678498,ThompsonSamplingBandit
3,4.072200176955142,ThompsonSamplingBandit
3,1.7938207952353609,ThompsonSamplingBandit
3,5.038510333794024,ThompsonSamplingBandit
3,5.418200136410123,ThompsonSamplingBandit
3,4.779946606002101,ThompsonSamplingBandit
3,4.360835370480692,ThompsonSamplingBandit
3,4.068109094976667,ThompsonSamplingBandit
3,1.9359767260917686,ThompsonSamplingBandit
3,2.560938181628807,ThompsonSamplingBandit
3,3.6634155178842307,ThompsonSamplingBandit
3,3.1518051647050824,ThompsonSamplingBandit
3,4.637697982375234,ThompsonSamplingBandit
3,5.120750399684236,ThompsonSamplingBandit
3,4.10239538448355,ThompsonSamplingBandit
3,4.056953137719833,ThompsonSamplingBandit
3,3.1788134235693697,ThompsonSamplingBandit
3,4.891151316330298,ThompsonSamplingBandit
3,4.919962716244213,ThompsonSamplingBandit
3,5.32470414911549,ThompsonSamplingBandit
3,2.919637972611486,ThompsonSamplingBandit
3,4.099290347308928,ThompsonSamplingBandit
3,2.6739881282019153,ThompsonSamplingBandit
3,4.555334984560956,ThompsonSamplingBandit
3,4.346493252605932,ThompsonSamplingBandit
3,5.2801645870049025,ThompsonSamplingBandit
3,4.273306947480579,ThompsonSamplingBandit
3,3.9676030763237495,ThompsonSamplingBandit
3,4.1423881829701985,ThompsonSamplingBandit
3,1.633753339022733,ThompsonSamplingBandit
3,2.8484717556016284,ThompsonSamplingBandit
3,2.8202910949333457,ThompsonSamplingBandit
3,3.7320059277722435,ThompsonSamplingBandit
3,4.058618558187168,ThompsonSamplingBandit
3,5.394030995821568,ThompsonSamplingBandit
3,4.954949428265923,ThompsonSamplingBandit
3,4.093273942681754,ThompsonSamplingBandit
3,2.779385759634814,ThompsonSamplingBandit
3,5.679589850282894,ThompsonSamplingBandit
3,5.6621569097565825,ThompsonSamplingBandit
3,3.3396992561409014,ThompsonSamplingBandit
3,3.251800761217506,ThompsonSamplingBandit
3,4.55289206646675,ThompsonSamplingBandit
3,3.5974252075913347,ThompsonSamplingBandit
3,4.829775163118411,ThompsonSamplingBandit
3,1.6865985967087722,ThompsonSamplingBandit
3,4.393445647533239,ThompsonSamplingBandit
3,1.9271147366876176,ThompsonSamplingBandit
3,4.1076773671212345,ThompsonSamplingBandit
3,3.044221350691474,ThompsonSamplingBandit
3,3.46049784334606,ThompsonSamplingBandit
3,3.371289088786267,ThompsonSamplingBandit
3,5.0906298624343895,ThompsonSamplingBandit
3,3.4332291455868322,ThompsonSamplingBandit
3,3.8090539364076688,ThompsonSamplingBandit
3,4.911368382279863,ThompsonSamplingBandit
3,2.7012743206967875,ThompsonSamplingBandit
3,5.2639569617781,ThompsonSamplingBandit
3,3.0153348446779464,ThompsonSamplingBandit
3,3.406588391651964,ThompsonSamplingBandit
3,3.9071425654695324,ThompsonSamplingBandit
3,4.908760672020194,ThompsonSamplingBandit
3,3.130667597618085,ThompsonSamplingBandit
3,4.088889073978418,ThompsonSamplingBandit
3,3.209205761161745,ThompsonSamplingBandit
3,2.637068907821974,ThompsonSamplingBandit
3,3.488004058661516,ThompsonSamplingBandit
3,4.500973772857492,ThompsonSamplingBandit
3,4.668124433568409,ThompsonSamplingBandit
3,4.348626918288005,ThompsonSamplingBandit
3,3.629849634909249,ThompsonSamplingBandit
3,3.970617449701393,ThompsonSamplingBandit
3,4.708921265755102,ThompsonSamplingBandit
3,4.672015382881776,ThompsonSamplingBandit
3,4.3503516562519895,ThompsonSamplingBandit
3,3.900139024231247,ThompsonSamplingBandit
3,4.301476311871535,ThompsonSamplingBandit
3,3.711999859033379,ThompsonSamplingBandit
3,3.906598373001646,ThompsonSamplingBandit
3,4.129906988943603,ThompsonSamplingBandit
3,2.6565091751100702,ThompsonSamplingBandit
3,5.273730052790009,ThompsonSamplingBandit
3,3.423919694993208,ThompsonSamplingBandit
3,2.9337048586406986,ThompsonSamplingBandit
3,2.241828003607103,ThompsonSamplingBandit
3,5.455739673680604,ThompsonSamplingBandit
3,3.288442178497704,ThompsonSamplingBandit
3,3.5541991888879525,ThompsonSamplingBandit
3,5.2771876511190055,ThompsonSamplingBandit
3,3.6301767914020746,ThompsonSamplingBandit
3,4.036397112767419,ThompsonSamplingBandit
3,2.5939817955018643,ThompsonSamplingBandit
3,4.080066629183102,ThompsonSamplingBandit
3,3.203874018429059,ThompsonSamplingBandit
3,5.257851554979177,ThompsonSamplingBandit
3,3.278394452093305,ThompsonSamplingBandit
3,5.213170829295321,ThompsonSamplingBandit
3,5.027338956380085,ThompsonSamplingBandit
3,3.834017586394825,ThompsonSamplingBandit
3,5.778284558251461,ThompsonSamplingBandit
3,3.2973004474602763,ThompsonSamplingBandit
3,3.770484454285887,ThompsonSamplingBandit
3,4.035774414627934,ThompsonSamplingBandit
3,3.1056829031612874,ThompsonSamplingBandit
3,1.6210656725324766,ThompsonSamplingBandit
3,4.020341645333068,ThompsonSamplingBandit
3,5.25383521783141,ThompsonSamplingBandit
3,2.2365658362020255,ThompsonSamplingBandit
3,3.197831143803682,ThompsonSamplingBandit
3,4.766335358979099,ThompsonSamplingBandit
3,4.823234225915742,ThompsonSamplingBandit
3,3.663070729695282,ThompsonSamplingBandit
3,2.948441261534506,ThompsonSamplingBandit
3,4.954970926028214,ThompsonSamplingBandit
3,5.828752245948554,ThompsonSamplingBandit
3,5.45352361733703,ThompsonSamplingBandit
3,4.090800920085209,ThompsonSamplingBandit
3,3.7917713600731764,ThompsonSamplingBandit
3,5.793902054654577,ThompsonSamplingBandit
3,5.741062645308689,ThompsonSamplingBandit
3,3.9837514852320317,ThompsonSamplingBandit
3,3.671526809675012,ThompsonSamplingBandit
3,4.957247652603608,ThompsonSamplingBandit
3,3.995038377766084,ThompsonSamplingBandit
3,3.9972303377055245,ThompsonSamplingBandit
3,4.21445092103308,ThompsonSamplingBandit
3,4.816535728086707,ThompsonSamplingBandit
3,4.2311638798933515,ThompsonSamplingBandit
3,3.2382495306227606,ThompsonSamplingBandit
3,6.030085924634972,ThompsonSamplingBandit
3,5.496843589544714,ThompsonSamplingBandit
3,3.81784343031071,ThompsonSamplingBandit
3,4.2496894219903405,ThompsonSamplingBandit
3,5.257087719697469,ThompsonSamplingBandit
3,3.5133641516802165,ThompsonSamplingBandit
3,4.545175306459069,ThompsonSamplingBandit
3,4.390436825011835,ThompsonSamplingBandit
3,3.0988009198659996,ThompsonSamplingBandit
3,2.146111175868423,ThompsonSamplingBandit
3,1.6477375884917298,ThompsonSamplingBandit
3,2.5047859871423688,ThompsonSamplingBandit
3,3.815334910786406,ThompsonSamplingBandit
3,2.4039911209113964,ThompsonSamplingBandit
3,4.898641441084772,ThompsonSamplingBandit
3,3.729042784762506,ThompsonSamplingBandit
3,4.016217970301529,ThompsonSamplingBandit
3,4.663442150760117,ThompsonSamplingBandit
3,3.785752370714979,ThompsonSamplingBandit
3,3.794494874255049,ThompsonSamplingBandit
3,4.838693290383958,ThompsonSamplingBandit
3,5.809438763161058,ThompsonSamplingBandit
3,3.0580703370152538,ThompsonSamplingBandit
3,1.8099803979269562,ThompsonSamplingBandit
3,3.0124013253766213,ThompsonSamplingBandit
3,4.544486044065552,ThompsonSamplingBandit
3,3.267659615949586,ThompsonSamplingBandit
3,2.899324741085138,ThompsonSamplingBandit
3,2.83865020728812,ThompsonSamplingBandit
3,4.896033871997317,ThompsonSamplingBandit
3,2.716023554118866,ThompsonSamplingBandit
3,5.029674851953823,ThompsonSamplingBandit
3,3.9511825449518017,ThompsonSamplingBandit
3,5.709681701994579,ThompsonSamplingBandit
3,4.561388043512881,ThompsonSamplingBandit
3,5.023314261900913,ThompsonSamplingBandit
3,4.370734408745518,ThompsonSamplingBandit
3,3.842704794001984,ThompsonSamplingBandit
3,3.9558839476301992,ThompsonSamplingBandit
3,2.7425494181282586,ThompsonSamplingBandit
3,3.6496080375884277,ThompsonSamplingBandit
3,2.5416618171621344,ThompsonSamplingBandit
3,4.236332489290554,ThompsonSamplingBandit
3,3.0735512543395633,ThompsonSamplingBandit
3,4.452953227395763,ThompsonSamplingBandit
3,6.981401650280938,ThompsonSamplingBandit
3,3.420675311424366,ThompsonSamplingBandit
3,5.492062164791078,ThompsonSamplingBandit
3,4.630287737013552,ThompsonSamplingBandit
3,4.91706084274093,ThompsonSamplingBandit
3,3.221254035569872,ThompsonSamplingBandit
3,3.396683161065807,ThompsonSamplingBandit
3,3.6273698710395674,ThompsonSamplingBandit
3,2.8194888268673295,ThompsonSamplingBandit
3,3.9426448658844926,ThompsonSamplingBandit
3,4.640751969033403,ThompsonSamplingBandit
3,4.668868326105006,ThompsonSamplingBandit
3,4.197749837102751,ThompsonSamplingBandit
3,4.781729725795798,ThompsonSamplingBandit
3,2.340160799854223,ThompsonSamplingBandit
3,2.2979026704496626,ThompsonSamplingBandit
3,3.1335117057044144,ThompsonSamplingBandit
3,5.358971124369443,ThompsonSamplingBandit
3,3.467303249564204,ThompsonSamplingBandit
3,4.903584345751499,ThompsonSamplingBandit
3,5.28340624656776,ThompsonSamplingBandit
3,5.277168661066196,ThompsonSamplingBandit
3,4.360737147554207,ThompsonSamplingBandit
3,4.594019205448472,ThompsonSamplingBandit
3,3.184610044318445,ThompsonSamplingBandit
3,4.943342311987549,ThompsonSamplingBandit
3,4.769085300975291,ThompsonSamplingBandit
3,3.0563434588614404,ThompsonSamplingBandit
3,2.9060002503315463,ThompsonSamplingBandit
3,6.118971365361521,ThompsonSamplingBandit
3,3.9898301395895626,ThompsonSamplingBandit
3,3.363937349244378,ThompsonSamplingBandit
3,4.56169938346908,ThompsonSamplingBandit
3,4.609796861599292,ThompsonSamplingBandit
3,4.5353274672061135,ThompsonSamplingBandit
3,4.382200872000937,ThompsonSamplingBandit
3,4.4601628738452535,ThompsonSamplingBandit
3,3.2297249107999866,ThompsonSamplingBandit
3,3.9144514055404485,ThompsonSamplingBandit
3,5.177913527322343,ThompsonSamplingBandit
3,4.675389596511691,ThompsonSamplingBandit
3,4.3815486939092425,ThompsonSamplingBandit
3,4.06626053643638,ThompsonSamplingBandit
3,4.633209504934468,ThompsonSamplingBandit
3,4.451253534762914,ThompsonSamplingBandit
3,7.510449501137391,ThompsonSamplingBandit
3,4.110666573491872,ThompsonSamplingBandit
3,5.266182025214498,ThompsonSamplingBandit
3,2.1637386690286684,ThompsonSamplingBandit
3,2.944545596583227,ThompsonSamplingBandit
3,1.4915522331802764,ThompsonSamplingBandit
3,3.674963554428472,ThompsonSamplingBandit
3,5.725406906282512,ThompsonSamplingBandit
3,4.5082253465469115,ThompsonSamplingBandit
3,3.670709324248407,ThompsonSamplingBandit
3,4.549460062055603,ThompsonSamplingBandit
3,4.432324877227293,ThompsonSamplingBandit
3,4.671111368386016,ThompsonSamplingBandit
3,4.345260193952028,ThompsonSamplingBandit
3,3.6936610033165382,ThompsonSamplingBandit
3,4.083859037568185,ThompsonSamplingBandit
3,2.7210268453649507,ThompsonSamplingBandit
3,3.835709268335524,ThompsonSamplingBandit
3,4.004383220689766,ThompsonSamplingBandit
3,3.9932423145923606,ThompsonSamplingBandit
3,3.0852757608748185,ThompsonSamplingBandit
3,4.95441300445073,ThompsonSamplingBandit
3,5.259806721171478,ThompsonSamplingBandit
3,3.494064913491565,ThompsonSamplingBandit
3,4.558583327606642,ThompsonSamplingBandit
3,3.722682168518754,ThompsonSamplingBandit
3,5.189010814398817,ThompsonSamplingBandit
3,2.89468822562851,ThompsonSamplingBandit
3,2.724096513337731,ThompsonSamplingBandit
3,3.0539305463289135,ThompsonSamplingBandit
3,4.359620603596132,ThompsonSamplingBandit
3,4.516499400197237,ThompsonSamplingBandit
3,3.3378590261257752,ThompsonSamplingBandit
3,6.354903421508103,ThompsonSamplingBandit
3,4.897256724258151,ThompsonSamplingBandit
3,2.905695924883081,ThompsonSamplingBandit
3,5.566386463070243,ThompsonSamplingBandit
3,5.524530191718919,ThompsonSamplingBandit
3,3.2581977718278945,ThompsonSamplingBandit
3,4.059268784806463,ThompsonSamplingBandit
3,4.76005741796438,ThompsonSamplingBandit
3,5.311421480002762,ThompsonSamplingBandit
3,3.3526342040671686,ThompsonSamplingBandit
3,3.5147237737595107,ThompsonSamplingBandit
3,4.839759025149123,ThompsonSamplingBandit
3,3.814029013656673,ThompsonSamplingBandit
3,2.3198885085633973,ThompsonSamplingBandit
3,4.9491456717825635,ThompsonSamplingBandit
3,4.926408558836455,ThompsonSamplingBandit
3,4.919884999136906,ThompsonSamplingBandit
3,3.9617049739565497,ThompsonSamplingBandit
3,3.5171911055423974,ThompsonSamplingBandit
3,3.947257104724719,ThompsonSamplingBandit
3,2.4677860963069014,ThompsonSamplingBandit
3,4.639565803862686,ThompsonSamplingBandit
3,2.8906222550415626,ThompsonSamplingBandit
3,3.0165539270740953,ThompsonSamplingBandit
3,5.423998408346221,ThompsonSamplingBandit
3,4.108636716184774,ThompsonSamplingBandit
3,2.716430794636992,ThompsonSamplingBandit
3,6.079869056820806,ThompsonSamplingBandit
3,4.087196012614084,ThompsonSamplingBandit
3,4.567081846395676,ThompsonSamplingBandit
3,2.896449188727301,ThompsonSamplingBandit
3,4.328361366863284,ThompsonSamplingBandit
3,3.569189068365909,ThompsonSamplingBandit
3,3.76844751112924,ThompsonSamplingBandit
3,3.885301862278697,ThompsonSamplingBandit
3,3.5414131811645593,ThompsonSamplingBandit
3,4.1054702112686545,ThompsonSamplingBandit
3,4.85790191144083,ThompsonSamplingBandit
3,3.6549621063946978,ThompsonSamplingBandit
3,4.608851057745785,ThompsonSamplingBandit
3,3.8630529661263853,ThompsonSamplingBandit
3,3.440550714736632,ThompsonSamplingBandit
3,5.314142831992254,ThompsonSamplingBandit
3,3.830355138654901,ThompsonSamplingBandit
3,4.313089254194486,ThompsonSamplingBandit
3,3.7300140289272825,ThompsonSamplingBandit
3,5.700685147005439,ThompsonSamplingBandit
3,3.1511300404714815,ThompsonSamplingBandit
3,3.119011217990714,ThompsonSamplingBandit
3,4.0619946174845225,ThompsonSamplingBandit
3,6.038503321493234,ThompsonSamplingBandit
3,3.427576094370671,ThompsonSamplingBandit
3,2.775258564318099,ThompsonSamplingBandit
3,4.5444159380006255,ThompsonSamplingBandit
3,3.4488431498450915,ThompsonSamplingBandit
3,2.8901216249170316,ThompsonSamplingBandit
3,3.0557388073567733,ThompsonSamplingBandit
3,4.134832298418425,ThompsonSamplingBandit
3,4.500439995390949,ThompsonSamplingBandit
3,4.327885834036595,ThompsonSamplingBandit
3,2.9012498001235683,ThompsonSamplingBandit
3,4.680760807164908,ThompsonSamplingBandit
3,2.107230829831777,ThompsonSamplingBandit
3,3.401816636129524,ThompsonSamplingBandit
3,3.5045481268961343,ThompsonSamplingBandit
3,3.6320070864761687,ThompsonSamplingBandit
3,4.513617837140368,ThompsonSamplingBandit
3,4.282028939775688,ThompsonSamplingBandit
3,3.710582226234078,ThompsonSamplingBandit
3,5.294855540328779,ThompsonSamplingBandit
3,3.4096234267287375,ThompsonSamplingBandit
3,5.020830519614607,ThompsonSamplingBandit
3,3.779642376707078,ThompsonSamplingBandit
3,3.2282959434131913,ThompsonSamplingBandit
3,4.92197956388919,ThompsonSamplingBandit
3,2.468227734463532,ThompsonSamplingBandit
3,4.686604790510971,ThompsonSamplingBandit
3,3.5745665317435553,ThompsonSamplingBandit
3,4.53582961802711,ThompsonSamplingBandit
3,4.153360631979715,ThompsonSamplingBandit
3,3.7533960121904952,ThompsonSamplingBandit
3,5.330934414966063,ThompsonSamplingBandit
3,3.1153959606498303,ThompsonSamplingBandit
3,4.397919657224462,ThompsonSamplingBandit
3,4.097239487289698,ThompsonSamplingBandit
3,4.296941178702115,ThompsonSamplingBandit
3,3.062593542555116,ThompsonSamplingBandit
3,4.085035587026003,ThompsonSamplingBandit
3,5.1466914372924695,ThompsonSamplingBandit
3,4.381438882067699,ThompsonSamplingBandit
3,3.077848719450581,ThompsonSamplingBandit
3,3.704075355699766,ThompsonSamplingBandit
3,4.443962208885051,ThompsonSamplingBandit
3,2.079680923668469,ThompsonSamplingBandit
3,4.153856140496892,ThompsonSamplingBandit
3,4.844807746618831,ThompsonSamplingBandit
